path_rel,loc,n_grid_like,n_form_controls,n_file_uploads,n_reports,n_devexpress,n_sql_calls_hint
WebGestor/PaginaPrincipal.aspx.vb,146,0,0,0,0,0,4
WebGestor/PersonalAgenda/Agenda_Citas.aspx,576,12,60,0,0,0,0
WebGestor/PersonalAgenda/Agenda_Citas.aspx.vb,1045,3,0,0,0,0,44
WebGestor/PersonalAgenda/Agenda_Entrevista.aspx,678,8,92,0,0,0,0
WebGestor/PersonalAgenda/Agenda_Entrevista.aspx.vb,983,3,0,0,0,0,58
WebGestor/PersonalAgenda/Agenda_Tablas.aspx,255,12,36,0,0,0,0
WebGestor/PersonalAgenda/Agenda_Tablas.aspx.vb,1206,5,39,0,0,0,45
WebGestor/PersonalAgenda/PagPrincipal_PersonalAgenda.master,112,0,2,0,0,0,0
WebGestor/PersonalAgenda/PagPrincipal_PersonalAgenda.master.vb,20,0,0,0,0,0,0
WebGestor/Salida.aspx,17,0,0,0,0,0,0
WebGestor/Salida.aspx.vb,23,0,0,0,0,0,0
WebGestor/Servicio/BaseDatos_Busqueda.aspx,125,2,10,0,0,0,0
WebGestor/Servicio/BaseDatos_Busqueda.aspx.vb,215,2,0,0,0,0,7
WebGestor/Servicio/BaseDatos_Definicion.aspx,92,2,20,0,0,0,0
WebGestor/Servicio/BaseDatos_Definicion.aspx.vb,303,2,0,0,0,0,2
WebGestor/Servicio/Gestion_Inspeccion_Desplazamiento.aspx,611,6,36,0,0,0,0
WebGestor/Servicio/Gestion_Inspeccion_Desplazamiento.aspx.vb,225,2,0,0,0,0,0
WebGestor/Servicio/Inspeccion_Centro_Costos.aspx,221,6,56,0,0,0,0
WebGestor/Servicio/Inspeccion_Centro_Costos.aspx.vb,262,3,0,0,0,0,0
WebGestor/Servicio/Inspeccion_Detalle.aspx,505,16,310,0,0,0,0
WebGestor/Servicio/Inspeccion_Detalle.aspx.vb,1913,8,16,0,0,0,0
WebGestor/Servicio/Inspeccion_Documentos_Ayuda.aspx,476,4,36,1,0,0,0
WebGestor/Servicio/Inspeccion_Documentos_Ayuda.aspx.vb,178,2,0,0,0,0,0
WebGestor/Servicio/Inspeccion_Equipo_Mantenimiento.aspx,180,4,46,0,0,0,0
WebGestor/Servicio/Inspeccion_Equipo_Mantenimiento.aspx.vb,233,3,0,0,0,0,2
WebGestor/Servicio/Inspeccion_ListaDetalleOficina.aspx,590,8,10,0,0,0,0
WebGestor/Servicio/Inspeccion_ListaDetalleOficina.aspx.vb,249,3,0,0,0,0,0
WebGestor/Servicio/Inspeccion_Lista_DatosAdicionales.aspx,805,6,54,0,0,0,0
WebGestor/Servicio/Inspeccion_Lista_DatosAdicionales.aspx.vb,450,3,0,0,0,0,0
WebGestor/Servicio/Inspeccion_Lista_DatosAdicionales_Usuarios.aspx,624,6,34,0,0,0,0
WebGestor/Servicio/Inspeccion_Lista_DatosAdicionales_Usuarios.aspx.vb,228,2,0,0,0,0,0
WebGestor/Servicio/Inspeccion_Lista_Documento.aspx,376,4,18,0,0,0,0
WebGestor/Servicio/Inspeccion_Lista_Documento.aspx.vb,129,2,0,0,0,0,0
WebGestor/Servicio/Inspeccion_Lista_OfPendiente.aspx,261,8,54,0,0,0,0
WebGestor/Servicio/Inspeccion_Lista_OfPendiente.aspx.vb,294,6,0,0,0,0,2
WebGestor/Servicio/Inspeccion_Listado.aspx,332,4,14,0,0,0,0
WebGestor/Servicio/Inspeccion_Listado.aspx.vb,117,2,0,0,0,0,0
WebGestor/Servicio/Inspeccion_RegistrarVisitas.aspx,593,6,42,0,0,0,0
WebGestor/Servicio/Inspeccion_RegistrarVisitas.aspx.vb,235,2,0,0,0,0,2
WebGestor/Servicio/Inspeccion_Reporte_ReqAd.aspx,571,6,34,0,0,0,0
WebGestor/Servicio/Inspeccion_Reporte_ReqAd.aspx.vb,425,3,0,0,0,0,0
WebGestor/Servicio/Inspeccion_Resumen.aspx,331,4,14,0,0,0,0
WebGestor/Servicio/Inspeccion_Resumen.aspx.vb,129,2,0,0,0,0,0
WebGestor/Servicio/PagPrincipal_Servicio.master,92,0,0,0,0,0,0
WebGestor/Servicio/PagPrincipal_Servicio.master.vb,20,0,0,0,0,0,0
WebGestor/ServicioIntegral/PagPrincipal_Servicio.master,89,0,0,0,0,0,0
WebGestor/ServicioIntegral/PagPrincipal_Servicio.master.vb,20,0,0,0,0,0,0
WebGestor/ServicioIntegral/SIntegral_Registrar_Servicio.aspx,372,2,34,1,0,0,0
WebGestor/ServicioIntegral/SIntegral_Registrar_Servicio.aspx.vb,176,1,0,0,0,0,0
WebGestor/ServicioIntegral/SIntegral_Servicio.aspx,113,2,28,0,0,0,0
WebGestor/ServicioIntegral/SIntegral_Servicio.aspx.vb,120,1,0,0,0,0,0
WebGestor/ServicioIntegral/SIntegral_Servicio_Detalle_.aspx,107,2,4,0,0,0,0
WebGestor/ServicioIntegral/SIntegral_Servicio_Detalle_.aspx.vb,67,0,0,0,0,0,0
WebGestor/ServicioIntegral/SIntegral_Servicio_Proveedor.aspx,200,6,12,0,0,0,0
WebGestor/ServicioIntegral/SIntegral_Servicio_Proveedor.aspx.vb,243,2,3,0,0,0,0
WebGestor/Sistema/General_Relacion_Categoria_Usuario.aspx,253,4,3,0,0,0,0
WebGestor/Sistema/General_Relacion_Categoria_Usuario.aspx.vb,143,1,3,0,0,0,0
WebGestor/Sistema/Mantenimiento_TablasEspeciales.aspx,177,4,30,0,0,0,0
WebGestor/Sistema/Mantenimiento_TablasEspeciales.aspx.vb,280,2,0,0,0,0,0
WebGestor/Sistema/Mantenimiento_TablasEspeciales_Activar.aspx,189,2,14,0,0,0,0
WebGestor/Sistema/Mantenimiento_TablasEspeciales_Activar.aspx.vb,156,1,0,0,0,0,0
WebGestor/Sistema/PagPrincipal.master,94,0,0,0,0,0,0
WebGestor/Sistema/PagPrincipal.master.vb,20,0,0,0,0,0,0
WebGestor/Sistema/Personal_Mostrar.aspx,284,3,32,4,0,0,0
WebGestor/Sistema/Personal_Mostrar.aspx.vb,582,3,2,5,0,0,12
WebGestor/Sistema/SegSistem_Exportar_Datos.aspx,6,0,0,0,0,0,0
WebGestor/Sistema/SegSistem_Exportar_Datos.aspx.vb,83,0,0,0,0,0,6
WebGestor/Sistema/SegSistema_CambioContraseña.aspx,123,0,21,0,0,0,0
WebGestor/Sistema/SegSistema_CambioContraseña.aspx.vb,50,0,0,0,0,0,2
WebGestor/Sistema/SegSistema_Mant_Modulos.aspx,192,2,10,0,0,0,0
WebGestor/Sistema/SegSistema_Mant_Modulos.aspx.vb,204,2,0,0,0,0,2
WebGestor/Sistema/SegSistema_Mant_Paginas.aspx,113,2,16,0,0,0,0
WebGestor/Sistema/SegSistema_Mant_Paginas.aspx.vb,136,2,0,0,0,0,0
WebGestor/Sistema/SegSistema_Mant_Perfiles.aspx,331,4,21,0,0,0,0
WebGestor/Sistema/SegSistema_Mant_Perfiles.aspx.vb,290,4,3,0,0,0,0
WebGestor/Sistema/SegSistema_Mant_Usuarios.aspx,447,12,44,0,0,0,0
WebGestor/Sistema/SegSistema_Mant_Usuarios.aspx.vb,658,6,0,0,0,0,12
WebGestor/Sistema/SegSistema_MensajeOk.aspx,58,0,0,0,0,0,0
WebGestor/Sistema/SegSistema_MensajeOk.aspx.vb,16,0,0,0,0,0,0
WebGestor/Sistema/SegSistema_MenuPrincipal.aspx,5,0,0,0,0,0,0
WebGestor/Sistema/SegSistema_MenuPrincipal.aspx.vb,6,0,0,0,0,0,0
WebGestor/Sistema/SegSistema_NuevoUsuario.aspx,549,0,44,0,0,0,0
WebGestor/Sistema/SegSistema_NuevoUsuario.aspx.vb,364,0,0,0,0,0,13
WebGestor/Sistema/SegSistema_OlvidoContraseña.aspx,99,0,5,0,0,0,0
WebGestor/Sistema/SegSistema_OlvidoContraseña.aspx.vb,86,0,0,0,0,0,2
WebGestor/Sistema/Tablas_Especiales_Mantenimiento.aspx,238,6,22,0,0,0,0
WebGestor/Sistema/Tablas_Especiales_Mantenimiento.aspx.vb,506,4,0,0,0,0,23
WebGestor/Site.Master,72,2,0,0,0,0,0
WebGestor/Site.Master.designer.vb,25,0,0,0,0,0,0
WebGestor/Site.Master.vb,6,0,0,0,0,0,0
WebGestor/Site.Mobile.Master,26,0,0,0,0,0,0
WebGestor/Site.Mobile.Master.designer.vb,70,0,0,0,0,0,0
WebGestor/Site.Mobile.Master.vb,8,0,0,0,0,0,0
WebGestor/TerminaSesion.aspx,50,0,0,0,0,0,0
WebGestor/TerminaSesion.aspx.vb,6,0,0,0,0,0,0
WebGestor/Ventas/Graficos.aspx,160,2,4,0,0,0,0
WebGestor/Ventas/Graficos.aspx.vb,383,1,0,0,0,0,0
WebGestor/Ventas/MasterPage.master,22,0,0,0,0,0,0
WebGestor/Ventas/MasterPage.master.vb,6,0,0,0,0,0,0
WebGestor/Ventas/PagPrincipal_Nuevo.master,102,0,2,0,0,0,0
WebGestor/Ventas/PagPrincipal_Nuevo.master.vb,21,0,0,0,0,0,0
WebGestor/Ventas/PagPrincipal_Venta.master,92,0,0,0,0,0,0
WebGestor/Ventas/PagPrincipal_Venta.master.vb,20,0,0,0,0,0,0
WebGestor/Ventas/Ventas_BusArticulos.aspx,105,0,4,0,0,0,0
WebGestor/Ventas/Ventas_BusArticulos.aspx.vb,52,0,0,0,0,0,0
WebGestor/Ventas/Ventas_Cotizar_Proveedor.aspx,248,4,6,0,0,0,0
WebGestor/Ventas/Ventas_Cotizar_Proveedor.aspx.vb,154,3,3,0,0,0,3
WebGestor/Ventas/Ventas_Delivery.aspx,571,11,60,0,0,0,0
WebGestor/Ventas/Ventas_Delivery.aspx.vb,944,4,8,0,0,0,55
WebGestor/Ventas/Ventas_Grafica.aspx,53,0,0,0,0,4,0
WebGestor/Ventas/Ventas_Grafica.aspx.vb,234,0,0,0,0,1,0
WebGestor/Ventas/Ventas_Ingresa_OrdenCompra.aspx,267,4,4,0,0,0,0
WebGestor/Ventas/Ventas_Ingresa_OrdenCompra.aspx.vb,109,3,0,0,0,0,2
WebGestor/Ventas/Ventas_Punto.aspx,330,2,20,0,0,0,0
WebGestor/Ventas/Ventas_Punto.aspx.vb,241,3,11,0,0,0,0
WebGestor/Ventas/Ventas_Punto_Cliente.aspx,139,2,16,0,0,0,0
WebGestor/Ventas/Ventas_Punto_Cliente.aspx.vb,69,1,0,0,0,0,0
WebGestor/Ventas/Ventas_Registro_Oportunidades.aspx,427,6,31,0,0,0,0
WebGestor/Ventas/Ventas_Registro_Oportunidades.aspx.vb,410,1,1,0,0,0,12
WebGestor/ViewSwitcher.ascx,5,0,0,0,0,0,0
WebGestor/ViewSwitcher.ascx.designer.vb,17,0,0,0,0,0,0
WebGestor/ViewSwitcher.ascx.vb,53,0,0,0,0,0,0
WebGestor/camara.aspx,92,2,0,3,0,0,0
WebGestor/camara.aspx.vb,124,1,0,0,0,0,2
